73,149907,207322,156901,214238,230850,308931,221603,295715,212960,279610,202547,264983,201886,260459,202005,256479,204506,255578,202571,251081,200102,246188,203815,250312,207290,253632,210141,253693,209292,248232,206596,242977,206371,240825,214600,246494,219691,251703,173256,194281,230545,258902,231232,260631,228348,257212,216099,244666,236273,265034,260737,289868,277477,304537,273933,302019
74,159390,223981,141873,200623,149198,208687,218087,298461,210281,287069,202074,271237,192592,257102,192263,252996,192472,249020,194875,248391,194023,244432,191592,239656,195289,244013,198916,247390,202313,247542,201608,242071,199702,237423,199697,235765,207764,241354,164086,187383,217713,249269,224191,254319,224857,255845,222372,252639,210093,240147,230007,260201,253826,284745,270187,299138
75,161136,234492,149779,216074,133514,193566,140984,202678,205590,287851,198739,277816,191042,262506,182383,249046,182086,244980,182573,241195,185586,241138,185014,237337,182816,232815,186755,237056,190838,240663,194247,240895,194048,235863,192456,231843,192704,230326,156084,180345,205743,240152,210965,244028,217282,248997,218364,250774,215612,247443,203808,235265,223159,254929,246316,278921
76,159205,242200,150765,225436,140269,207701,124836,186205,133132,196346,192718,276519,186986,268138,180253,253365,171989,240205,171962,236387,173163,233419,176032,233296,175702,229684,173950,225464,178042,229733,182400,233408,186132,233923,186142,229525,184933,225790,143800,170973,194943,230838,198634,234702,203509,238320,210416,243557,210995,244995,208628,241909,197152,229904,215728,249132
77,149506,235007,147748,231911,139559,215290,130349,198937,116312,178526,125027,189321,179697,264634,175417,258098,168993,243760,161395,230837,162294,227884,163178,225038,166078,225059,166307,221633,165023,217783,169393,221913,173776,226054,177809,226995,177927,222782,136017,166042,178995,217548,187360,224860,191081,228487,196226,232445,202447,237101,203267,238785,201116,235557,189863,223746
78,136311,220303,137711,224011,136213,221185,129111,205579,120718,190109,107667,170221,117089,182019,167079,252523,163620,247295,157347,233775,151276,221679,152174,218712,153227,216113,156320,216178,156794,213310,155911,209384,160580,214082,165042,218242,169263,219523,132200,164657,168328,210464,171324,211092,179314,218098,183409,222256,188015,225678,194087,230502,195018,231833,192839,228622
79,121363,205940,124892,209056,126311,212856,124971,209808,118656,195147,110898,180539,99198,161574,109518,174690,154000,239387,151913,235798,146577,223717,140958,212019,141775,208828,143232,206617,146263,206882,147549,204462,146956,200968,151588,206014,155982,210116,124127,161439,162073,208013,160485,203437,163156,203851,171376,211352,174775,214988,179601,218672,185263,223006,186251,224153
80,107049,192895,110051,194298,113702,197423,114400,200712,113944,198282,107883,184006,101375,170355,91117,152885,101766,167051,141029,225722,140627,224690,135418,212591,130442,201299,131384,198695,133388,196789,136613,197602,138099,195306,137740,192236,142422,197223,114324,154716,151412,201865,153369,200133,151839,195590,154867,196702,162277,203186,165896,207307,170403,210883,175626,214793
81,96187,181964,96337,180716,99294,182172,101957,184874,103427,188381,102821,185783,97416,172508,92063,160294,82989,143712,94125,158757,128863,211964,129162,212429,124310,200973,119910,190252,121219,187961,123550,186728,126932,187783,128646,185809,128161,182883,102988,143510,137671,192095,142281,193053,144171,191376,143293,187782,145722,188243,152996,194940,156484,198801,160475,202210
82,83950,168634,85661,169326,85912,168222,88366,169370,91261,172357,92374,175518,92281,173066,87787,160955,82904,149418,74942,134066,87065,150891,116998,198342,117732,199301,113322,188713,109798,178945,111218,177208,113785,176252,117072,177465,118983,175906,92553,133615,123344,177177,128283,182599,132435,183284,134990,182573,133787,178566,136457,179575,143233,185791,146314,189402
83,71966,154322,73923,155616,75775,156384,75820,155352,78198,156766,80669,159209,81885,161847,82253,160457,77953,148650,73834,138413,67261,124521,79297,141145,105308,184189,106575,185722,102740,176174,99826,167657,101407,166276,104055,165411,107486,166932,84578,125977,109283,163354,113935,167314,118502,172336,122882,173684,124667,172237,124118,169146,126601,170121,132941,175985
84,59620,136505,62638,141172,64597,142603,65840,142715,66325,142361,68352,143319,70863,145782,72149,148863,72277,147019,68463,136253,65605,127400,60112,114790,71646,131227,93782,169623,95695,172153,92665,163341,90285,155791,91879,154681,94278,154240,75754,118487,98834,152191,99655,153035,103926,156442,109044,162215,112442,162382,114574,161737,114048,158756,116050,159667
85,212058,661244,223388,684878,237017,712138,245715,728381,257611,748871,265932,761619,275558,773391,288052,791695,297468,802285,305924,813109,59673,123920,57670,116397,52880,104861,64166,120951,82894,154828,85417,158459,82792,150438,80722,143595,82225,142802,65556,109646,87567,141960,89415,141337,89881,141546,94559,145956,98571,150471,102258,151282,103906,150536,103669,147771
86,,,,,,,,,,,,,,,,,,,,,54489,120690,51689,111889,50251,104988,45945,94511,57086,110713,72823,140465,75464,144678,73174,137403,71449,131243,57060,100780,74967,129572,78149,130434,79740,129719,81063,130839,84424,133863,88486,138636,91920,139336,93155,138433
87,,,,,,,,,,,,,,,,,,,,,45795,108298,46699,107713,44002,99767,42999,93545,39649,84713,50540,100712,63159,126037,66355,130851,63896,124132,49023,100780,64219,118264,66193,117684,68707,118341,70905,118553,71190,118573,74887,121999,78321,126101,81174,126713
88,,,,,,,,,,,,,,,,,,,,,37591,93770,38657,95369,39542,94788,37059,87587,36417,82598,33917,75061,44587,91104,53883,111472,57404,116955,42883,85872,53899,106984,55818,106335,57350,105458,60107,106997,61372,105902,62141,106597,65325,109739,68110,113032
89,,,,,,,,,,,,,,,,,,,,,29724,78933,30996,81329,31977,82537,32954,82281,30737,75839,30683,72229,28723,65794,39122,81385,45461,97069,34832,79234,46501,97634,45993,94571,47477,93714,49451,93957,51143,94082,52736,93966,53366,94277,55652,96759
90,,,,,,,,,,,,,,,,,,,,,85092,291738,89435,298763,93620,304890,98340,310405,102957,315866,105527,317341,108117,316910,108356,309048,118796,317863,95811,261430,130127,355764,141163,372286,148143,379101,157790,393030,163519,392747,171710,399535,178458,401318,183486,400538
